turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_link,company_link/_text,company_link/_title,company_value,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,ratingnumber_number,slnounderline_value,slnounderline_value_numbers,value,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,snip_value,snip_value_prices,summary_description,summary_description_prices,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,mat_link,mat_link/_text,mat_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_content,mat_links,mat_links/_text,mat_links/_title,moreactions_content,moreactions_links,moreactions_links/_text,moreactions_links/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=cf09fee738b510d6&fccid=5e964c4afc56b180","Data Science Assurance Senior Associate","Data Science Assurance Senior Associate","http://www.indeed.com/cmp/Pwc?from=SERP&campaignid=serp-linkcompanyname&fromjk=cf09fee738b510d6&jcid=7b0853f4ff865dd0","PRICE WATERHOUSE COOPERS","","","-","http://www.indeed.com/cmp/Pwc/reviews?jcid=7b0853f4ff865dd0","4.02,376 reviews","Price Waterhouse Coopers reviews","402.376","4","2,376 reviews","2376","-","Chicago, IL","","","","","","","","Evaluate ERP data models, data flows and system functionality; Participation in planning with other data scientists on the most effective analytical approach...","","","PwC - 30+ days ago - save job - email - more...","-30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Price-Waterhouse-Coopers-l-Chicago,-IL-jobs.html","PRICE WATERHOUSE COOPERS jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Science+Assurance+Senior+Associate&l1=Chicago%2C+IL","Data Science Assurance Senior Associate salaries in Chicago, IL","","Learn more about working at Price Waterhouse Coopers","http://www.indeed.com/cmp/Pwc?fromjk=cf09fee738b510d6&from=serp-more&campaignid=serp-more&jcid=7b0853f4ff865dd0","Price Waterhouse Coopers","","Related forums: Chicago, Illinois - PwC","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Pwc.html","Chicago, Illinois; PwC","","3"
"http://www.indeed.com/cmp/Staffgen-Systems/jobs/Predictive-Modeler-Consumer-Modeling-ba31def351a76fab?r=1&fccid=2b943c7fb1ee9826","Predictive Modeler with Consumer Modeling","Predictive Modeler with Consumer Modeling","","","","Staffgen Systems","-","","","","","","","","","Chicago, IL","","","","","","","","Experience in independent oversight/validation of data analysis and modeling projects. Predictive Modeler with consumer modeling experience*....","","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Staffgen-Systems-l-Chicago,-IL-jobs.html","Staffgen Systems jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Predictive+Modeler+Consumer+Modeling&l1=Chicago%2C+IL","Predictive Modeler Consumer Modeling salaries in Chicago, IL","","Related forums: Chicago, Illinois - Staffgen Systems","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Staffgen-Systems-2.html","Chicago, Illinois; Staffgen Systems","","","","","","3"
"http://www.indeed.com/rc/clk?jk=789526f08c5c19c5&fccid=ce11e89c8a8e1f91","Statistician","Statistician","","","","National Opinion Research Center (NORC)","-","","","","","","","","","Chicago, IL","","","","","","","","Knowledge of quantitative methods of social science data analysis. Knowledge of weighting of various sampling and data collection designs....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=National+Opinion+Research+Center+(norc)&l=Chicago,+IL&nc=jasx","National Opinion Research Center (NORC) jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Statistician&l1=Chicago%2C+IL","Statistician salaries in Chicago, IL","","Learn more about working at National Opinion Research Center (norc)","http://www.indeed.com/cmp/National-Opinion-Research-Center-(norc)?fromjk=789526f08c5c19c5&from=serp-more&campaignid=serp-more&jcid=ce11e89c8a8e1f91","National Opinion Research Center (norc)","","Related forums: Chicago, Illinois - Statistician - National Opinion Research Center (NORC)","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/job/Statistician.html; http://www.indeed.com/forum/cmp/National-Opinion-Research-Center-%28norc%29.html","Chicago, Illinois; Statistician; National Opinion Research Center (NORC)","","3"
"http://www.indeed.com/rc/clk?jk=b6a7ec52f8aceae6&fccid=329862397fa53e0a","Sensory Scientist - Barrington, IL","Sensory Scientist - Barrington, IL","","","","Mérieux NutriSciences","-","","","","","","","","","Addison, IL","","","","","","","","Apply statistical analysis to the data output from studies in order to interpret the results for the client....","","","Merieux NutriSciences - 9 days ago - save job - email - more...","-9","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-M%C3%A9rieux-Nutrisciences-l-Addison,-IL-jobs.html","Mérieux NutriSciences jobs in Addison, IL","","http://www.indeed.com/l-Addison,-IL-jobs.html","Addison jobs","","Salary Search:","http://www.indeed.com/salary?q1=Sensory+Scientist&l1=Addison%2C+IL","Sensory Scientist salaries in Addison, IL","","Learn more about working at Mérieux Nutrisciences","http://www.indeed.com/cmp/M%C3%A9rieux-Nutrisciences-1?fromjk=b6a7ec52f8aceae6&from=serp-more&campaignid=serp-more&jcid=cf371a1c3157a416","Mérieux Nutrisciences","","Related forums: Mérieux NutriSciences - Addison, Illinois","http://www.indeed.com/forum/cmp/M%25C3%25A9rieux-Nutrisciences-1.html; http://www.indeed.com/forum/loc/Addison-Illinois.html","Mérieux NutriSciences; Addison, Illinois","","3"
"http://www.indeed.com/cmp/Empowered-Staffing/jobs/Marketing-Analyst-Digital-Quantitative-b97ceb196daa08b3?r=1&fccid=29aa9c119e2ea971","Marketing Analyst | Digital & Quantitative","Marketing Analyst | Digital & Quantitative","","","","Empowered Staffing","-","","","","","","","","","Chicago, IL 60613","(Uptown area)","","","","","","","We are looking for the Excel Guru, Data Lover who believes marketing is all about the MROI! Currently we are working with one of Chicago's coolest Ad Agencies...","","Easily apply","26 days ago - save job - email - more...","26","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Empowered-Staffing-l-Chicago,-IL-jobs.html","Empowered Staffing jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Marketing+Analyst+Digital+Quantitative&l1=Chicago%2C+IL","Marketing Analyst Digital Quantitative salaries in Chicago, IL","","Related forums: Empowered Staffing - Chicago, Illinois","http://www.indeed.com/forum/cmp/Empowered-Staffing.html; http://www.indeed.com/forum/loc/Chicago-Illinois.html","Empowered Staffing; Chicago, Illinois","","","","","","3"
"http://www.indeed.com/cmp/njfsearch/jobs/Quantitative-Researcher-6144e34e00902371?r=1&fccid=a90a0a0b6b0694b2","Quantitative Researcher, Machine Learning & Bayesian inferen...","Quantitative Researcher, Machine Learning & Bayesian inference","","","","NJF Search","-","","","","","","","","","Chicago, IL","","","","","","$200,000 a year","200000","Looking for a Research Scientist with a background in Statistical Machine Learning and Bayesian inference to join a high frequency proprietary trading firm in...","","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Njf-Search-l-Chicago,-IL-jobs.html","NJF Search jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Quantitative+Researcher&l1=Chicago%2C+IL","Quantitative Researcher salaries in Chicago, IL","","Related forums: Chicago, Illinois - njfsearch","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Njfsearch-1.html","Chicago, Illinois; njfsearch","","","","","","3"
"http://www.indeed.com/rc/clk?jk=7c9cb3469f062d5a&fccid=2973259ddc967948","Associate Principal Scientist - Toxicology","Associate Principal Scientist - Toxicology","http://www.indeed.com/cmp/PepsiCo?from=SERP&campaignid=serp-linkcompanyname&fromjk=7c9cb3469f062d5a&jcid=2973259ddc967948","PepsiCo","","","-","http://www.indeed.com/cmp/PepsiCo/reviews?jcid=2973259ddc967948","3.94,773 reviews","PepsiCo reviews","394.773","3.9","4,773 reviews","4773","-","Chicago, IL","","","","","","","","Demonstrated ability to interpret wide-ranging types of scientific data and to communicate clearly and concisely with detailed knowledge as required for...","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-PepsiCo-l-Chicago,-IL-jobs.html","PepsiCo jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Associate+Principal+Scientist&l1=Chicago%2C+IL","Associate Principal Scientist salaries in Chicago, IL","","Learn more about working at PepsiCo","http://www.indeed.com/cmp/PepsiCo?fromjk=7c9cb3469f062d5a&from=serp-more&campaignid=serp-more&jcid=2973259ddc967948","PepsiCo","","Related forums: Chicago, Illinois - PepsiCo","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/PepsiCo.html","Chicago, Illinois; PepsiCo","","3"
"http://www.indeed.com/rc/clk?jk=f5ab0a16fc446693&fccid=5d1506a5df73a48e","Software Engineer","Software Engineer","http://www.indeed.com/cmp/Argonne-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&fromjk=f5ab0a16fc446693&jcid=5d1506a5df73a48e","Argonne National Laboratory","","","-","http://www.indeed.com/cmp/Argonne-National-Laboratory/reviews?jcid=5d1506a5df73a48e","4.276 reviews","Argonne National Laboratory reviews","4.276","4.2","76 reviews","76","-","Lemont, IL","","","","","","","","Work will involve front-end and back-end software, and may include graphical user interfaces, automation, data visualization, high-performance computing, data...","","","2 days ago - save job - email - more...","2","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Argonne-National-Laboratory-l-Lemont,-IL-jobs.html","Argonne National Laboratory jobs in Lemont, IL","","http://www.indeed.com/l-Lemont,-IL-jobs.html","Lemont jobs","","Salary Search:","http://www.indeed.com/salary?q1=Software+Engineer&l1=Lemont%2C+IL","Software Engineer salaries in Lemont, IL","","Learn more about working at Argonne National Laboratory","http://www.indeed.com/cmp/Argonne-National-Laboratory?fromjk=f5ab0a16fc446693&from=serp-more&campaignid=serp-more&jcid=5d1506a5df73a48e","Argonne National Laboratory","","Related forums: Argonne National Laboratory - Software Engineer - Lemont, Illinois","http://www.indeed.com/forum/cmp/Argonne-National-Laboratory.html; http://www.indeed.com/forum/job/Software-Engineer.html; http://www.indeed.com/forum/loc/Lemont-Illinois.html","Argonne National Laboratory; Software Engineer; Lemont, Illinois","","3"
"http://www.indeed.com/rc/clk?jk=f6752e9711675b91&fccid=85806092f576a90e","Data Scientist - Statistics","Data Scientist - Statistics","","","","Civis Analytics","-","","","","","","","","","Chicago, IL","","","","","","","","With a specialization in statistics, this data scientist role will apply state-of-the-art statistical methods to our research as well as develop entirely new...","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Civis-Analytics-l-Chicago,-IL-jobs.html","Civis Analytics jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Chicago%2C+IL","Data Scientist salaries in Chicago, IL","","Related forums: Civis Analytics - Chicago, Illinois","http://www.indeed.com/forum/cmp/Civis-Analytics.html; http://www.indeed.com/forum/loc/Chicago-Illinois.html","Civis Analytics; Chicago, Illinois","","","","","","3"
"http://www.indeed.com/rc/clk?jk=5149d8a9fbab5fd6&fccid=c0284a26116bc063","Quantitative Analyst","Quantitative Analyst","","","","Next Step Systems","-","","","","","","","","","Chicago, IL","","","","","","","","Quantitative Analyst, Chicago, IL Chicago IL Jobs, Quantitative Analyst, C++, STL, UNIX, Linux, Scripting, Illinois Recruiters, Information Technology,","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Next-Step-Systems-l-Chicago,-IL-jobs.html","Next Step Systems jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Quantitative+Analyst&l1=Chicago%2C+IL","Quantitative Analyst salaries in Chicago, IL","","Learn more about working at Next Step Systems","http://www.indeed.com/cmp/Next-Step-Systems?fromjk=5149d8a9fbab5fd6&from=serp-more&campaignid=serp-more&jcid=c0284a26116bc063","Next Step Systems","","Related forums: Chicago, Illinois - Quantitative Analyst - Next Step Systems","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/job/Quantitative-Analyst.html; http://www.indeed.com/forum/cmp/Next-Step-Systems.html","Chicago, Illinois; Quantitative Analyst; Next Step Systems","","3"
"http://www.indeed.com/rc/clk?jk=697f4829ade95a37&fccid=434f33e0dadce681","Quantitative Research Analyst","Quantitative Research Analyst","","","","GinasTechJobs.com","-","","","","","","","","","Chicago, IL","","","","","","","","Quantitative Research Analyst Looking for candidates from top tier computer science universities with a strong GPA. Bachelor’s and/or Master’s degree from a","","","22 days ago - save job - email - more...","22","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=200#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Ginastechjobs-Com-l-Chicago,-IL-jobs.html","GinasTechJobs.com jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Quantitative+Research+Analyst&l1=Chicago%2C+IL","Quantitative Research Analyst salaries in Chicago, IL","","Related forums: Chicago, Illinois - Quantitative Research Analyst","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/job/Quantitative-Research-Analyst.html","Chicago, Illinois; Quantitative Research Analyst","","","","","","3"
