turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,ratingnumber_number,slnounderline_value,slnounderline_value_numbers,value,location_value,snip_value,snip_value_prices,locations_link,locations_link/_text,locations_link/_title,locations_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,mat_link,mat_link/_text,mat_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_content,mat_links,mat_links/_text,mat_links/_title,moreactions_content,moreactions_links,moreactions_links/_text,moreactions_links/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=a8705402f598c8c6&fccid=859fec38842824bd","Jr. Research Analyst/Research Analyst","Jr. Research Analyst/Research Analyst","The Tennis Channel","http://www.indeed.com/cmp/The-Tennis-Channel?from=SERP&campaignid=serp-linkcompanyname&fromjk=a8705402f598c8c6&jcid=859fec38842824bd","The Tennis Channel","","-","http://www.indeed.com/cmp/The-Tennis-Channel/reviews?jcid=859fec38842824bd","3.54 reviews","The Tennis Channel reviews","3.54","3.5","4 reviews","4","-","Santa Monica, CA 90405","","","","","","","Aid in analysis and storytelling through the use of qualitative and quantitative data gathered using Nielsen, Ipsos, Rentrak/Comscore, MRI and other data...","Easily apply","13 days ago - save job - email - more...","13","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-The-Tennis-Channel-l-Santa-Monica,-CA-jobs.html","The Tennis Channel jobs in Santa Monica, CA","","http://www.indeed.com/l-Santa-Monica,-CA-jobs.html","Santa Monica jobs","","Salary Search:","http://www.indeed.com/salary?q1=Junior+Research+Analyst+Research+Analyst&l1=Santa+Monica%2C+CA","Junior Research Analyst Research Analyst salaries in Santa Monica, CA","","Learn more about working at The Tennis Channel","http://www.indeed.com/cmp/The-Tennis-Channel?fromjk=a8705402f598c8c6&from=serp-more&campaignid=serp-more&jcid=859fec38842824bd","The Tennis Channel","","Related forums: The Tennis Channel - Santa Monica, California","http://www.indeed.com/forum/cmp/The-Tennis-Channel.html; http://www.indeed.com/forum/loc/Santa-Monica-California.html","The Tennis Channel; Santa Monica, California","","1"
"http://www.indeed.com/cmp/KYYBA-IT-(P)-Ltd/jobs/Data-Scientist-819d7113e0996f6d?r=1&fccid=6fc044330f76f876","Data Scientist","Data Scientist","Sunraysys","","","","-","","","","","","","","","Santa Monica, CA","","","","","","","Aster- Data Discovery. Experience with data profiling, cleansing, data loads between different environments for analysis. Other big data technologies....","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Sunraysys-l-Santa-Monica,-CA-jobs.html","Sunraysys jobs in Santa Monica, CA","","http://www.indeed.com/l-Santa-Monica,-CA-jobs.html","Santa Monica jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Santa+Monica%2C+CA","Data Scientist salaries in Santa Monica, CA","","Related forums: KYYBA IT (P) Ltd - Santa Monica, California","http://www.indeed.com/forum/cmp/Kyyba-IT-%28p%29-Ltd-1.html; http://www.indeed.com/forum/loc/Santa-Monica-California.html","KYYBA IT (P) Ltd; Santa Monica, California","","","","","","1"
"http://www.indeed.com/rc/clk?jk=427e3b2c67ddb09b&fccid=3d73f189e746988f","Associate","Associate","Xaxis","http://www.indeed.com/cmp/Xaxis?from=SERP&campaignid=serp-linkcompanyname&fromjk=427e3b2c67ddb09b&jcid=3d73f189e746988f","Xaxis","","-","http://www.indeed.com/cmp/Xaxis/reviews?jcid=3d73f189e746988f","3.76 reviews","Xaxis reviews","3.76","3.7","6 reviews","6","-","Los Angeles, CA","","","","","","","Xaxis combines proprietary technology, unique data assets and exclusive media relationships with the brightest team of audience analysts, data scientists and...","","14 days ago - save job - email - more...","14","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Xaxis-l-Los-Angeles,-CA-jobs.html","Xaxis jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Associate&l1=Los+Angeles%2C+CA","Associate salaries in Los Angeles, CA","","Learn more about working at Xaxis","http://www.indeed.com/cmp/Xaxis?fromjk=427e3b2c67ddb09b&from=serp-more&campaignid=serp-more&jcid=3d73f189e746988f","Xaxis","","Related forums: Los Angeles, California - Associate - Xaxis","http://www.indeed.com/forum/loc/Los-Angeles-California.html; http://www.indeed.com/forum/job/Associate.html; http://www.indeed.com/forum/cmp/Xaxis.html","Los Angeles, California; Associate; Xaxis","","1"
"http://www.indeed.com/rc/clk?jk=840e1918451dfe98&fccid=22d99361dca0507f","Postdoctoral Scientist","Postdoctoral Scientist","Cedars-Sinai","http://www.indeed.com/cmp/Cedars--sinai?from=SERP&campaignid=serp-linkcompanyname&fromjk=840e1918451dfe98&jcid=22d99361dca0507f","Cedars-Sinai","","-","http://www.indeed.com/cmp/Cedars--sinai/reviews?jcid=22d99361dca0507f","4.2186 reviews","Cedars-sinai reviews","4.2186","4.2","186 reviews","186","-","Los Angeles, CA","","","","","","","Analyzes and interprets data. Analyzes, interprets, summarizes and compiles data. A Postdoctoral Scientist position is available at Cedars-Sinai Medical Center...","","1 day ago - save job - email - more...","1","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Cedars-sinai&l=Los+Angeles,+CA","Cedars-Sinai jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Postdoctoral+Scientist&l1=Los+Angeles%2C+CA","Postdoctoral Scientist salaries in Los Angeles, CA","","Learn more about working at Cedars-sinai","http://www.indeed.com/cmp/Cedars--sinai?fromjk=840e1918451dfe98&from=serp-more&campaignid=serp-more&jcid=22d99361dca0507f","Cedars-sinai","","Related forums: Los Angeles, California - Cedars-Sinai","http://www.indeed.com/forum/loc/Los-Angeles-California.html; http://www.indeed.com/forum/cmp/Cedars--sinai.html","Los Angeles, California; Cedars-Sinai","","1"
"http://www.indeed.com/rc/clk?jk=854c9650a9ba7f24&fccid=4755171bc9fb1025","Data Scientist","Data Scientist","InVenture Capital Corporation","","","","-","","","","","","","","","Santa Monica, CA","","","","","","","We’re looking for an experienced Data Scientist who has 3+ years in Data Science or a related field who is excited about tackling one of the world's largest...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Inventure+Capital+Corporation&l=Santa+Monica,+CA&nc=jasx","InVenture Capital Corporation jobs in Santa Monica, CA","","http://www.indeed.com/l-Santa-Monica,-CA-jobs.html","Santa Monica jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist&l1=Santa+Monica%2C+CA","Data Scientist salaries in Santa Monica, CA","","Related forums: Santa Monica, California - InVenture Capital Corporation","http://www.indeed.com/forum/loc/Santa-Monica-California.html; http://www.indeed.com/forum/cmp/Inventure-Capital-Corporation.html","Santa Monica, California; InVenture Capital Corporation","","","","","","1"
"http://www.indeed.com/rc/clk?jk=64023cf1d81ad83c&fccid=4cd3dd34924d7197","Head of Data Science","Head of Data Science","ZEFR","","","","-","","","","","","","","","Santa Monica, CA","","","","","","","Lead the Data Science team, work closely with fellow data scientists, product managers and engineers. Experience with large-scale data analysis frameworks:....","Easily apply","11 days ago - save job - email - more...","11","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Zefr-l-Santa-Monica,-CA-jobs.html","ZEFR jobs in Santa Monica, CA","","http://www.indeed.com/l-Santa-Monica,-CA-jobs.html","Santa Monica jobs","","Salary Search:","http://www.indeed.com/salary?q1=Head+Data+Science&l1=Santa+Monica%2C+CA","Head Data Science salaries in Santa Monica, CA","","Learn more about working at Zefr","http://www.indeed.com/cmp/Zefr?fromjk=64023cf1d81ad83c&from=serp-more&campaignid=serp-more&jcid=05d05c98f3b300ec","Zefr","","Related forums: Zefr - Santa Monica, California","http://www.indeed.com/forum/cmp/Zefr.html; http://www.indeed.com/forum/loc/Santa-Monica-California.html","Zefr; Santa Monica, California","","1"
"http://www.indeed.com/rc/clk?jk=22edb73d363ec2b5&fccid=77a32bcb59e7f031","Head of Data Sciences","Head of Data Sciences","Farmers Insurance Group","http://www.indeed.com/cmp/Farmers-Insurance-Group?from=SERP&campaignid=serp-linkcompanyname&fromjk=22edb73d363ec2b5&jcid=77a32bcb59e7f031","Farmers Insurance Group","","-","http://www.indeed.com/cmp/Farmers-Insurance-Group/reviews?jcid=77a32bcb59e7f031","3.71,817 reviews","Farmers Insurance Group reviews","371.817","3.7","1,817 reviews","1817","-","Woodland Hills, CA","","","","","","","Build out Data Science talent needs via role definition, recruiting, and developing a team of data scientists to move the agenda forward....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Farmers-Insurance-Group-l-Woodland-Hills,-CA-jobs.html","Farmers Insurance Group jobs in Woodland Hills, CA","","http://www.indeed.com/l-Woodland-Hills,-CA-jobs.html","Woodland Hills jobs","","Salary Search:","http://www.indeed.com/salary?q1=Head+Data+Science&l1=Woodland+Hills%2C+CA","Head Data Science salaries in Woodland Hills, CA","","Learn more about working at Farmers Insurance Group","http://www.indeed.com/cmp/Farmers-Insurance-Group?fromjk=22edb73d363ec2b5&from=serp-more&campaignid=serp-more&jcid=77a32bcb59e7f031","Farmers Insurance Group","","Related forums: Woodland Hills, California - Farmers Insurance Group","http://www.indeed.com/forum/loc/Woodland-Hills-California.html; http://www.indeed.com/forum/cmp/Farmers-Insurance-Group.html","Woodland Hills, California; Farmers Insurance Group","","1"
"http://www.indeed.com/rc/clk?jk=10701a54016223e7&fccid=5b1a61eeaf502637","Research Analyst","Research Analyst","Break Media","","","","-","","","","","","","","","Los Angeles, CA","","","","","","","Excellent data analysis skills and prefer candidate with a background in statistics or similar; Minimum 5 years’ experience with primary research studies...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Break-Media-l-Los-Angeles,-CA-jobs.html","Break Media jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Analyst&l1=Los+Angeles%2C+CA","Research Analyst salaries in Los Angeles, CA","","Learn more about working at Break Media","http://www.indeed.com/cmp/Break-Media?fromjk=10701a54016223e7&from=serp-more&campaignid=serp-more&jcid=5b1a61eeaf502637","Break Media","","Related forums: Los Angeles, California - Break Media - Research Analyst","http://www.indeed.com/forum/loc/Los-Angeles-California.html; http://www.indeed.com/forum/cmp/Break-Media.html; http://www.indeed.com/forum/job/Research-Analyst.html","Los Angeles, California; Break Media; Research Analyst","","1"
"http://www.indeed.com/rc/clk?jk=cd5e08c4e17dfb3d&fccid=4a822133b32cdbf1","Civil Engineer/Hydrologist","Civil Engineer/Hydrologist","Environmental Science Associates","http://www.indeed.com/cmp/Environmental-Science-Associates?from=SERP&campaignid=serp-linkcompanyname&fromjk=cd5e08c4e17dfb3d&jcid=4a822133b32cdbf1","Environmental Science Associates","","-","http://www.indeed.com/cmp/Environmental-Science-Associates/reviews?jcid=4a822133b32cdbf1","4.02 reviews","Environmental Science Associates reviews","4.02","4","2 reviews","2","-","Los Angeles, CA 90017","","","","","","","Two-three years of experience in creek/fluvial hydrology/hydraulic, stormwater modeling and analysis, coastal processes, field data collection, Matlab...","","1 day ago - save job - email - more...","1","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Environmental-Science-Associates-l-Los-Angeles,-CA-jobs.html","Environmental Science Associates jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Civil+Engineer+Hydrologist&l1=Los+Angeles%2C+CA","Civil Engineer Hydrologist salaries in Los Angeles, CA","","Learn more about working at Environmental Science Associates","http://www.indeed.com/cmp/Environmental-Science-Associates?fromjk=cd5e08c4e17dfb3d&from=serp-more&campaignid=serp-more&jcid=4a822133b32cdbf1","Environmental Science Associates","","Related forums: Los Angeles, California - Environmental Science Associates","http://www.indeed.com/forum/loc/Los-Angeles-California.html; http://www.indeed.com/forum/cmp/Environmental-Science-Associates.html","Los Angeles, California; Environmental Science Associates","","1"
"http://www.indeed.com/rc/clk?jk=4cd4e5d61a42e744&fccid=48ecd526e3aa3225","Clinical Lab Scientist","Clinical Lab Scientist","Kaiser Permanente","http://www.indeed.com/cmp/Kaiser-Permanente?from=SERP&campaignid=serp-linkcompanyname&fromjk=4cd4e5d61a42e744&jcid=48ecd526e3aa3225","Kaiser Permanente","","-","http://www.indeed.com/cmp/Kaiser-Permanente/reviews?jcid=48ecd526e3aa3225","4.23,581 reviews","Kaiser Permanente reviews","423.581","4.2","3,581 reviews","3581","-","North Hollywood, CA","","","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&rbt=Clinical+Lab+Scientist&rbc=Kaiser+Permanente&jtid=c3bf587087e95582&jcid=48ecd526e3aa3225&limit=100&grp=tcl","+2 locations","","","Operates computerized laboratory data systems/applications. A current and valid California State Clinical Laboratory Scientist License (CLS)....","","1 day ago - save job - email - more...","1","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Kaiser-Permanente-l-North-Hollywood,-CA-jobs.html","Kaiser Permanente jobs in North Hollywood, CA","","http://www.indeed.com/l-North-Hollywood,-CA-jobs.html","North Hollywood jobs","","Salary Search:","http://www.indeed.com/salary?q1=Clinical+Lab+Scientist&l1=North+Hollywood%2C+CA","Clinical Lab Scientist salaries in North Hollywood, CA","","Learn more about working at Kaiser Permanente","http://www.indeed.com/cmp/Kaiser-Permanente?fromjk=4cd4e5d61a42e744&from=serp-more&campaignid=serp-more&jcid=48ecd526e3aa3225","Kaiser Permanente","","Related forums: Kaiser Permanente","http://www.indeed.com/forum/cmp/Kaiser-Permanente.html","Kaiser Permanente","","1"
"http://www.indeed.com/rc/clk?jk=0e6b1ed64c223838&fccid=b4d23b7ae49ca3e4","Sr. Machine Learning Modeler / Data Scientist","Sr. Machine Learning Modeler / Data Scientist","ZestFinance","","","","-","","","","","","","","","Los Angeles, CA 90028","","","","","","","Knowledge of data structures and parallelization. Experience with large scale data storage and analysis (e.g., Spark, MapReduce) is a plus....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Zestfinance-l-Los-Angeles,-CA-jobs.html","ZestFinance jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Machine+Learning+Modeler&l1=Los+Angeles%2C+CA","Senior Machine Learning Modeler salaries in Los Angeles, CA","","Learn more about working at Zestfinance","http://www.indeed.com/cmp/Zestfinance?fromjk=0e6b1ed64c223838&from=serp-more&campaignid=serp-more&jcid=c6a54152be512fe3","Zestfinance","","Related forums: Los Angeles, California - ZestFinance","http://www.indeed.com/forum/loc/Los-Angeles-California.html; http://www.indeed.com/forum/cmp/Zestfinance.html","Los Angeles, California; ZestFinance","","1"
"http://www.indeed.com/rc/clk?jk=a6d42ecb9b4768b5&fccid=fe2d21eef233e94a","IMDb Data Scientist/Business Analyst","IMDb Data Scientist/Business Analyst","IMDb.com, Inc.","http://www.indeed.com/cmp/Amazon.com?from=SERP&campaignid=serp-linkcompanyname&fromjk=a6d42ecb9b4768b5&jcid=7b6b4138d748a818","IMDb.com, Inc.","","-","http://www.indeed.com/cmp/Amazon.com/reviews?jcid=7b6b4138d748a818","3.78,561 reviews","Imdb.com reviews","378.561","3.7","8,561 reviews","8561","-","Santa Monica, CA","","","","","","","Interface with other technology teams to extract, transform, and load data from a wide variety of data sources....","","Amazon.com - 30+ days ago - save job - email - more...","-30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Imdb+Com,+Inc&l=Santa+Monica,+CA&nc=jasx","IMDb.com, Inc. jobs in Santa Monica, CA","","http://www.indeed.com/l-Santa-Monica,-CA-jobs.html","Santa Monica jobs","","Salary Search:","http://www.indeed.com/salary?q1=Imdb+Data+Scientist+Business+Analyst&l1=Santa+Monica%2C+CA","Imdb Data Scientist Business Analyst salaries in Santa Monica, CA","","Learn more about working at Imdb.com, Inc.","http://www.indeed.com/cmp/Amazon.com?fromjk=a6d42ecb9b4768b5&from=serp-more&campaignid=serp-more&jcid=7b6b4138d748a818","Imdb.com, Inc.","","Related forums: Santa Monica, California","http://www.indeed.com/forum/loc/Santa-Monica-California.html","Santa Monica, California","","1"
"http://www.indeed.com/rc/clk?jk=ce3cde6a46275bae&fccid=66403b30a2c0d89c","Senior Data Scientist, Content Science & Algorithms","Senior Data Scientist, Content Science & Algorithms","Netflix","http://www.indeed.com/cmp/Netflix?from=SERP&campaignid=serp-linkcompanyname&fromjk=ce3cde6a46275bae&jcid=66403b30a2c0d89c","Netflix","","-","http://www.indeed.com/cmp/Netflix/reviews?jcid=66403b30a2c0d89c","3.7207 reviews","Netflix reviews","3.7207","3.7","207 reviews","207","-","Beverly Hills, CA 90210","","","","","","","Hunger to continue learning and developing as a data scientist. The Content Science & Algorithms team is a world class group of data scientists focusing on the...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000&radius=25&l=Los+Angeles,+CA&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Netflix-l-Beverly-Hills,-CA-jobs.html","Netflix jobs in Beverly Hills, CA","","http://www.indeed.com/l-Beverly-Hills,-CA-jobs.html","Beverly Hills jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Data+Scientist&l1=Beverly+Hills%2C+CA","Senior Data Scientist salaries in Beverly Hills, CA","","Learn more about working at Netflix","http://www.indeed.com/cmp/Netflix?fromjk=ce3cde6a46275bae&from=serp-more&campaignid=serp-more&jcid=66403b30a2c0d89c","Netflix","","Related forums: Beverly Hills, California - Netflix","http://www.indeed.com/forum/loc/Beverly-Hills-California.html; http://www.indeed.com/forum/cmp/Netflix.html","Beverly Hills, California; Netflix","","1"
